"VIN","StockNumber","Make","Model","ModelYear","Trim","BodyStyle","Mileage","EngineDescription","Cylinders","FuelType","Transmission","Price","ExteriorColor","InteriorColor","OptionText","Description","images"
"JTDKN3DU4A1003861","13574","Toyota","Prius","2010","II","Hatchback","0","I4 1.8L","4-Cylinder","Gasoline","Automatic","18250","Black","Gray","Mirror color: body-color, Rear spoiler, Air filtration, Armrests: rear center, Cargo area light, Front headrests: height adjustable, Number of front headrests: 2, Number of rear headrests: 2, Reading lights, Bottle holders: front, Cargo cover, Center console: front console with armrest and storage, Cruise control, Cupholders: front and rear, Power outlet(s): two 12V, Power steering, Steering wheel mounted controls: air conditioning, Steering wheel mounted controls: audio, Steering wheel mounted controls: multi-function screen controls, Steering wheel: tilt and telescopic, Storage: cargo area under floor, Storage: seatback, ABS: 4-wheel, Braking assist, Electronic brakeforce distribution, Front Suspension Classification: independent, Front Suspension Type: MacPherson struts, Front brake diameter: 10.0, Front brakes: ventilated disc, Rear Suspension Classification: semi-independent, Rear Suspension Type: torsion bar, Rear brake diameter: 10.2, Rear brakes: disc, Regenerative Braking System, Stability control, Stabilizer bar(s): front and rear, Traction control, Antenna Type: mast, Auxiliary audio input: jack, In-Dash CD: single disc, MP3 player: CD MP3 Playback, Multi-function display, Radio: AM/FM, Satellite Radio: XM, Trip computer, Trip odometer, Warnings and reminders: lamp failure, low fuel, engine oil, coolant, Headlights: Auto off, Rim type: aluminum, Size: temporary, Tire Pressure Monitoring System, Type: all season, Front wipers: variable intermittent, One-touch windows: 4, Power windows, Rear defogger, Rear wiper: variable intermittent, Rear wiper: with washer, Solar-tinted glass, Active head restraints: front and rear, Body side reinforcements: side impact door beams, Child safety locks, Child seat anchors: LATCH system, Crumple zones: front and rear, Engine immobilizer, Exterior mirrors: folding, Exterior mirrors: heated, Exterior mirrors: power, Front airbags: dual, Knee airbags: driver, Passenger airbag deactivation: occupant sensing deactivation, Power door locks: anti-lockout feature, Side airbags: front, Side curtain airbags: front and rear, Vanity mirrors: dual illuminating, Emergency locking retractors: front and rear, Front seatbelts: 3-point, Height adjustable, Rear center seatbelt: 3-point, Seatbelt force limiters: front, Seatbelt pretensioners: front, Second row seatbelts: 3-point, Type: 60-40 split bench","50 + MPG   WHAT MORE CAN I SAY<br/> IF YOUR LOOKING FOR A GREAT CAR THAT WILL LAST FOR A LONG TIME AT A VERY LOW COST TO DRIVE HERE YOU ARE<br/>     [ I DRIVE A PRIUS AND SO DO MY PARENTS]  TO YEARS AGO I WENT TO THE TOYOTA DEALER WITH MY MOTHER TO GET A OIL CHANGE AND I ASKED THE SERVICE TECH WHEN DO YOU CHANGE THE BATTERY IN A PRIUS, HE ANSWER WAS WE DONT KNOW WE HAVE NEVER HAD TO CHANGE ONE,     THEY SERVICE TAXIS WITH 400,000  MILES AND THEY ARE STILL RUNNING ON THE ORIGINAL BATTERY.<br/> SO I PURCHASED A PRE OWNED ONE MY SELF.<br/>                                                                                        CALL FOR MORE DETAILS 253-838-5534","http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_1.jpg?dt=073120120413,http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_2.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_3.jpg?dt=073120120415,http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_4.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_5.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_6.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_7.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_8.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_9.jpg?dt=073120120413,http://cimages2.carsforsale.com/329374/JTDKN3DU4A1003861_10.jpg?dt=073120120414"
"WMWRH33455TF81095","13579","Mini","Cooper","2005","","Convertible","0","I4 1.6L SOHC","4-Cylinder","Gasoline","6 Speed Manual","12990","Chili Red","Gray/Black","Beverage cooler, Front air conditioning, Front air conditioning zones: single, Front air conditioning: climate control, Steering wheel trim: leather, Easy entry: front and rear, Power steering, Remote trunk release, Steering wheel: tilt-only, ABS: 4-wheel, Traction control, Clock, Radio: AM/FM, Tachometer, 16 Inch Wheels, Alloy Wheels, Tire Pressure Monitoring System, Convertible roof: power, Front wipers: intermittent, Power windows, Rear defogger, Convertible occupant rollover protection, Exterior mirrors: power, Front airbags: dual, Parking sensors: rear, Power door locks: remote, Side airbags: front, split folding, Front seat type: bucket, Type: bench, Upholstery: vinyl","2005  MINI S<br/>RED, WITH GRAPHITE LEATHER INTERIOR, 6 SPEED TRANSMISSION, FACTORY  HARMAN KARDON STEREO SYSTEM, HEATED SEATS AND MORE<br/>  CALL FOR MORE DETAILS   253-838-5534","http://cimages2.carsforsale.com/329374/WMWRH33455TF81095_1.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/WMWRH33455TF81095_2.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/WMWRH33455TF81095_3.jpg?dt=073120120415,http://cimages2.carsforsale.com/329374/WMWRH33455TF81095_4.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/WMWRH33455TF81095_5.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/WMWRH33455TF81095_6.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/WMWRH33455TF81095_7.jpg?dt=073120120415,http://cimages2.carsforsale.com/329374/WMWRH33455TF81095_8.jpg?dt=073120120413"
"1B3ES46C0YD748374","13589","Dodge","Neon","2000","ES","Sedan","0","","4-Cylinder","Gasoline","Automatic","4950","Burgundy","Gray","Center Console, Power steering, Power, Cassette, Radio: AM/FM, Front wipers: intermittent, Rear defogger, Tinted, Front airbags: dual, Front seat type: bucket, Upholstery: cloth, 3-Speed Automatic Transmission","RULE OF THUMB     WHEN YOU BUYING A VEHICLE, YOU  ARE BUYING LIFE LEFT ON THE VEHICLE<br/>THIS NEON HAS LOW MILES<br/>ALL THE POWER OPTIONS<br/>VERY SPORTY LOOK<br/>THIS IS JUST A VERY CLEAN NICE CAR                                               CALL FOR MORE DETAILS  253-838-5534","http://cimages2.carsforsale.com/329374/1B3ES46C0YD748374_1.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/1B3ES46C0YD748374_2.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/1B3ES46C0YD748374_3.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/1B3ES46C0YD748374_4.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/1B3ES46C0YD748374_5.jpg?dt=073120120413,http://cimages2.carsforsale.com/329374/1B3ES46C0YD748374_6.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/1B3ES46C0YD748374_7.jpg?dt=073120120414,http://cimages2.carsforsale.com/329374/1B3ES46C0YD748374_8.jpg?dt=073120120415,http://cimages2.carsforsale.com/329374/1B3ES46C0YD748374_9.jpg?dt=073120120414"
"1G2WP52K8YF338597","13373","Pontiac","Grand Prix","2000","GT","Sedan","1","V6 3.8L OHV","6-Cylinder","Gasoline","Automatic","0","Silvermist Metallic","Graphite","Rear spoiler, Front air conditioning, Center Console, Cruise control, Power steering, Remote trunk release, Steering wheel: tilt-only, ABS: 4-wheel, Power, Traction control, Cassette, Radio: AM/FM, Tachometer, Daytime running lights, Exterior entry lights, Front fog lights, 16 Inch Wheels, Alloy Wheels, Front wipers: intermittent, Power windows, Rear defogger, Tinted, Exterior mirrors: power, Front airbags: dual, Power door locks, Front seat type: bucket, Upholstery: cloth","","http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_1.jpg?dt=071620120347,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_2.jpg?dt=071620120346,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_3.jpg?dt=071620120345,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_4.jpg?dt=071620120346,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_5.jpg?dt=071620120345,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_6.jpg?dt=071620120347,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_7.jpg?dt=071620120346,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_8.jpg?dt=071620120347,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_9.jpg?dt=071620120347,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_10.jpg?dt=071620120347,http://cimages2.carsforsale.com/329374/1G2WP52K8YF338597_11.jpg?dt=071620120346"
"1FTCR14U4NPA12382","13513","Ford","Ranger","1992","","Pickup","0","V6 3L","6-Cylinder","Gasoline","5 Speed Manual","3250","Green","Gray","Power steering, ABS: rear-only, Power, 14 Inch Wheels, Tinted","IF YOUR IN THE MARKET FOR A SUPER CLEAN NICE SMALL TRUCK THAN WONT HURT YOUR POCKET BOOK TAKE A LOOK AT THIS RANGER<br/> NEW PAINT<br/> 5 SPEED TRANSMISSION<br/> THIS IS A VERY CLEAN TRUCK THAT LOOKS AND DRIVE GREAT    CALL FOR MORE DETAILS  253-838-5534","http://cimages2.carsforsale.com/329374/1FTCR14U4NPA12382_1.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1FTCR14U4NPA12382_2.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1FTCR14U4NPA12382_3.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1FTCR14U4NPA12382_4.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1FTCR14U4NPA12382_5.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1FTCR14U4NPA12382_6.jpg?dt=072420120357,http://cimages2.carsforsale.com/329374/1FTCR14U4NPA12382_7.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1FTCR14U4NPA12382_8.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1FTCR14U4NPA12382_9.jpg?dt=072420120356"
"1B3ES56C15D210171","13571","Dodge","Neon","2005","SXT","Sedan","0","I4 2L SOHC","4-Cylinder","Gasoline","Automatic","5999","Bright Silver Metallic Clearco","Dark Slate Gray","Front air conditioning, Front air conditioning zones: single, Front air conditioning: climate control, Center console: front console with storage, Power steering, Remote trunk release, Steering wheel: tilt-only, Clock, In-Dash CD: single disc, Radio: AM/FM, Tachometer, 15 Inch Wheels, Alloy Wheels, Front wipers: intermittent, Power windows, Rear defogger, Exterior mirrors: power, Front airbags: dual, Power door locks: remote, Front seat type: bucket, Passenger Seating: 5, Type: bench, Upholstery: cloth, 4-Speed Automatic Transmission","2005 DODGE NEON SXT<br/>THIS NEON IS SUPER CLEAN, GET GREAT FUEL MILEAGE, AND IS EASY TO DRIVE.<br/> IF YOUR IN THE MARKET FOR A VEHICLE LIKE THIS, GIVE US A CALL  253-838-5534","http://cimages2.carsforsale.com/329374/1B3ES56C15D210171_1.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1B3ES56C15D210171_2.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1B3ES56C15D210171_3.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1B3ES56C15D210171_4.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1B3ES56C15D210171_5.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1B3ES56C15D210171_6.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1B3ES56C15D210171_7.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1B3ES56C15D210171_8.jpg?dt=072420120356"
"1N6ED29Y84C444193","13613","Nissan","Frontier","2004","","Pickup","0","V6 3.3L SOHC","6-Cylinder","Gasoline","Automatic","12450","Super Black Clearcoat","Gray","Skid plate(s), Front air conditioning, Center Console, Power steering, ABS: 4-wheel, Axle ratio: 4.64, Pickup truck sliding rear window: manual horizontal, Power, Clock, In-Dash CD: single disc, Radio: AM/FM, Tachometer, Exterior entry lights, 15 Inch Wheels, Alloy Wheels, Front wipers: intermittent, Rear defogger, Front airbags: dual, Front seat type: bucket, Type: bench, Type: split-bench, Upholstery: cloth, 4-Speed Automatic Transmission","THIS IS A VERY HARD TO FIND TRUCK<br/> CREW CAD   LONG BED   FOUR WHEEL DRIVE<br/>IF YOUR LOOKING FOR A USED TRUCK IN NEW CONDITION, HERE YOU ARE   CALL FOR MORE DETAILS 253-838-5534","http://cimages2.carsforsale.com/329374/1N6ED29Y84C444193_1.jpg?dt=072420120357,http://cimages2.carsforsale.com/329374/1N6ED29Y84C444193_2.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1N6ED29Y84C444193_3.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1N6ED29Y84C444193_4.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1N6ED29Y84C444193_5.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1N6ED29Y84C444193_6.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1N6ED29Y84C444193_7.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1N6ED29Y84C444193_8.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1N6ED29Y84C444193_9.jpg?dt=072420120356"
"19UUA5669YA016244","13617","Acura","TL","2000","3.2","Sedan","0","V6 3.2L SOHC","6-Cylinder","Gasoline","Automatic","9450","Satin Silver Metallic","Unspecified","Front Air Dam, Front air conditioning, Front air conditioning: automatic climate control, Shift knob trim: leather, Steering wheel trim: leather, Center Console, Cruise control, Keyless entry, Power steering, Remote trunk release, Steering wheel mounted controls: audio, Steering wheel: tilt-only, Universal garage door opener, ABS: 4-wheel, Power, Traction control, Cassette, In-Dash CD: single disc, Premium Brand: Bose, Radio: AM/FM, Tachometer, Front fog lights, 16 Inch Wheels, Alloy Wheels, Front wipers: intermittent, Moonroof: power, Power windows, Rear defogger, Tinted, Anti-theft alarm system, Exterior mirrors: heated, Exterior mirrors: power, Front airbags: dual, Inside rearview mirror: electrochromic, Power door locks, Side airbags: front, Front seat type: bucket, Heated: front seats, Power adjustments, Upholstery: leather","WOW TALK ABOUT A SUPER NICE CLEAN ACURA 3.2 TL<br/>THIS CAR IS FULLY LOADED WITH OPTIONS<br/>AND LOOK NEW INSIDE AND OUT<br/>IF YOUR LOOKING FOR A SUPER NICE VEHICLE YOU NEED TO TAKE A CLOSE LOOK AT THIS TL<br/>                                                                                                                                                           253-838-5534","http://cimages2.carsforsale.com/329374/19UUA5669YA016244_1.jpg?dt=072420120357,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_2.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_3.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_4.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_5.jpg?dt=072420120357,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_6.jpg?dt=072420120357,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_7.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_8.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_9.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_10.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/19UUA5669YA016244_11.jpg?dt=072420120356"
"1GNEK13T61J161080","161080","Chevrolet","Tahoe","2001","LS","Sport Utility","0","V8 5.3L","8-Cylinder","Gasoline","Automatic","8999","Unspecified","LT GRAY/NEUTRAL","Bumper color: chrome, Front air conditioning, Rear air conditioning, Steering wheel trim: leather, Cruise control, Keyless entry, Power steering, Steering wheel: tilt-only, ABS: 4-wheel, self leveling suspension, Locking differential: center, Power, Clock, In-Dash CD: single disc, Premium Brand, Radio: AM/FM, Tachometer, Daytime running lights, Exterior entry lights, Headlights: Auto on/off, 16 Inch Wheels, Alloy Wheels, Front wipers: intermittent, Power windows, Privacy glass, Rear defogger, Rear wiper, Roof rack, Anti-theft alarm system, Exterior mirrors: heated, Exterior mirrors: power, Front airbags: dual, Inside rearview mirror: electrochromic, Power door locks, Side airbags: front, Type: split-bench, 4 Wheel Disc Brakes, 4 Wheel Drive, AM/FM Stereo, Air Bag - Driver, Air Bag - Passenger, Air Conditioning, CD Player, Cloth Seats, Cruise Control, Heated Side Mirrors, Intermittent Wipers, Leather Seats, Power Door Locks, Power Mirrors, Power Passenger Seat, Power Steering, Power Windows, Rear Defrost, Running Boards, Steering Wheel-Leather Wrapped, Tilt Wheel, Tinted Glass - Deep, Towing Package, Transmission-Overdrive-Switch, Wheels-Aluminum","CHEVROLET TAHOE 4 WHEEL DRIVE<br/> V8 MOTOR<br/> AUTOMATIC TRANSMISSION<br/> 4 WHEEL DRIVE<br/> CONDITION A+<br/> DRIVES A+<br/> THIS IS A VERY NICE CLEAN TAHOE   IN VERY VERY GOOD CONDITION <br/> IF YOUR IN THE MARKET FOR A TAHOE TAKE A CLOSE LOOK AT THIS BEAUTY        CALL FOR MORE DETAILS     253-838-5534","http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_1.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_2.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_3.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_4.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_5.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_6.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_7.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_8.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_9.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/1GNEK13T61J161080_10.jpg?dt=070820120347"
"2FMDA524X2BA99516","A99516","Ford","Windstar","2002","SE","MiniVan","0","V6 3.8L OHV","6-Cylinder","Gasoline","Automatic","5450","Matador Red Clearcoat Metallic","Unspecified","Front air conditioning, Rear air conditioning, Steering wheel trim: leather, Adjustable pedals: power, Cruise control, Overhead console, Power steering, Steering wheel: tilt-only, ABS: 4-wheel, Power, Cassette, Clock, In-Dash CD: single disc, Radio: AM/FM, Rear audio: rear volume control, Tachometer, Exterior entry lights, Side door type: power sliding, Side door type: sliding driver side door, 16 Inch Wheels, Alloy Wheels, Power windows, Anti-theft alarm system, Exterior mirrors: heated, Exterior mirrors: integrated turn signals, Exterior mirrors: power, Front airbags: dual, Power door locks, Captain Chairs (4), Passenger Seating: 7, Power adjustments, Third Seat, Upholstery: cloth","THIS 2002 FORD WINDSTAR SE HAS LOW MILES<br/>ALL OPTIONS<br/>THIS ONE OF THE CLEANEST, MOST OPTIONED WINDSTARS WE HAVE COME ACROSS IN A LONG TIME<br/>                                                                                                                                                                       253-838-5534","http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_1.jpg?dt=072420120357,http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_2.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_3.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_4.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_5.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_6.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_7.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_8.jpg?dt=072420120356,http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_9.jpg?dt=072420120357,http://cimages2.carsforsale.com/329374/2FMDA524X2BA99516_10.jpg?dt=072420120356"
"1GNDT13W1V2199982","13375","Chevrolet","Blazer","1997","","Sport Utility","0","V6 4.3L","6-Cylinder","Gasoline","Automatic","3700","Green","Gray","Front air conditioning, Power steering, ABS: 4-wheel, Power, Radio: AM/FM, Daytime running lights, Exterior entry lights, 15 Inch Wheels, Front wipers: intermittent, Privacy glass, Front airbags: driver side","This blazer is very clean and priced to sell<br/>If your in the market for a nice clean vehicle at a affordable price call for more details. 263-838-5534","http://cimages2.carsforsale.com/329374/1GNDT13W1V2199982_1.jpg?dt=072620120349,http://cimages2.carsforsale.com/329374/1GNDT13W1V2199982_2.jpg?dt=072620120350,http://cimages2.carsforsale.com/329374/1GNDT13W1V2199982_3.jpg?dt=072620120349,http://cimages2.carsforsale.com/329374/1GNDT13W1V2199982_4.jpg?dt=072620120350,http://cimages2.carsforsale.com/329374/1GNDT13W1V2199982_5.jpg?dt=072620120349,http://cimages2.carsforsale.com/329374/1GNDT13W1V2199982_6.jpg?dt=072620120349,http://cimages2.carsforsale.com/329374/1GNDT13W1V2199982_7.jpg?dt=072620120349,http://cimages2.carsforsale.com/329374/1GNDT13W1V2199982_8.jpg?dt=072620120349,http://cimages2.carsforsale.com/329374/1GNDT13W1V2199982_9.jpg?dt=072620120350"
"WBABN53411JU36029","13559","BMW","3 series","2001","330Ci","Coupe","0","I6 3L DOHC","6-Cylinder","Gasoline","Automatic","9950","Alpine White","Black","Front air conditioning, Front air conditioning: automatic climate control, Shift knob trim: leather, Steering wheel trim: leather, Center Console, Cruise control, Includes driver seat, Keyless entry, Power steering, Remote trunk release, Steering wheel: tilt and telescopic, ABS: 4-wheel, Power, Stability control, Traction control, Cassette, Premium Brand, Radio: AM/FM, Tachometer, Trip computer, Daytime running lights, Exterior entry lights, Front fog lights, 17 Inch Wheels, Alloy Wheels, Front wipers: intermittent, Power windows, Anti-theft alarm system, Exterior mirrors: heated, Exterior mirrors: power, Front airbags: dual, Head airbags: front, Power door locks, Side airbags: front, Front seat type: bucket, Power adjustments, Type: split-bench, Upholstery: vinyl, 5-Speed Automatic Transmission","THIS BMW 330 COUPE IS A VERY CLEAN NICE VEHICLE, AND ITS IN A SUPER HARD TO FIND COLOR COMBINATION<br/>CALL FOR MORE  DETAILS    253-838-5534","http://cimages2.carsforsale.com/329374/WBABN53411JU36029_1.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/WBABN53411JU36029_2.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/WBABN53411JU36029_3.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/WBABN53411JU36029_4.jpg?dt=071120120347,http://cimages2.carsforsale.com/329374/WBABN53411JU36029_5.jpg?dt=071120120347"
"1D8GU58K07W587914","13608","Dodge","Nitro","2007","SLT","Sport Utility","0","V6 3.7L SOHC","6-Cylinder","Gasoline","Automatic","13250","Bright Silver Metallic Clearco","Dark Slate Gray","Adjustable rear headrests: height adjustable, Cargo area light, Dash trim: simulated alloy, Floor Mat Material: carpet, Floor Mats: front, Front air conditioning, Front air conditioning zones: single, Front headrests: height adjustable, Number of front headrests: 2, Number of rear headrests: 2, Reading lights: front, Rear floor mats, Steering wheel trim: leather, Audio controls on steering wheel, Cargo area power outlet: 12V, Center console: front console with storage, Cruise control, Cupholders: front and rear, Door pockets: front and rear, Front power outlet: 12V, Power steering, Rear power outlet: 115V, Retained accessory power, Steering wheel: tilt-adjustable, Storage: front seatback, Storage: sliding extending cargo floor, Universal remote transmitter, 4WD Type: full time, ABS: 4-wheel, Axle ratio: 3.73, Braking assist, Cargo tie downs, Center differential: mechanical, four wheel drive, Electronic brakeforce distribution, Front Spring Type: coil springs, Front Stabilizer Bar, Front Suspension Classification: independent, Front Suspension Type: double wishbones, Front brake diameter: 11.9, Front brake width: 1.1, Front brakes: ventilated disc, Rear Spring Type: coil springs, Rear Stabilizer Bar, Rear Suspension Classification: solid axle, Rear Suspension Classification: solid live axle, Rear brake diameter: 12.4, Rear brake width: 0.5, Rear brakes: disc, Rear suspension type: trailing arms, Roll Stability Control, Stability control, Stabilizer bar(s): front and rear, Traction control, Transfer Case: electronic hi-lo gear selection, Antenna Type: mast, Auxiliary audio input: MP3, Clock, Compass, Electroluminescent instrumentation, External temperature display, In-Dash CD: single disc, MP3 player: CD MP3 Playback, Radio: AM/FM, Tachometer, Total Number of Speakers: 6, Trip computer, Warnings and reminders: low fuel level, Front fog lights, Liftgate window: fixed, Rear door type: liftgate, Midyear release: no, Mount Location: underbody, Prefix, Rim type: painted alloy, Size: temporary, Spare Wheel Rim Type: steel, Tire Pressure Monitoring System, Type: all season, Front wipers: intermittent, One-touch windows: 2, Power windows, Privacy glass, Rear defogger, Rear wiper, Roof rack, 2-stage unlocking: remote, Child safety locks, Child seat anchors, Engine immobilizer, Exterior mirrors: heated, Exterior mirrors: heated driver mirror, Exterior mirrors: power, Front airbags: dual, Head airbags: front and rear, Inside rearview mirror: auto-dimming, Passenger airbag deactivation: occupant sensing deactivation, Power door locks: remote, Rolling code security: rolling code key, Vanity mirrors: dual illuminating, flat folding, split folding, Front seat type: bucket, Height adjustable, Manual Adjustments: 4, Manual adjustments: 2, Power adjustments: 6, Rear center seatbelt: 3-point, Reclining, Type: bench, Upholstery: premium cloth","2007 DODGE NITRO<br/>THIS NITRO IS AS NICE AND CLEAN AS THEY GET<br/> ALL OPTIONS<br/> 4 WHEEL DRIVE<br/> TINTED WINDOWS, ROOF RACK, NICE CD SYSTEM AND MORE  CALL FOR MORE DETAILS  253-838-5534","http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_1.jpg?dt=072720120350,http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_2.jpg?dt=072720120350,http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_3.jpg?dt=072720120349,http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_4.jpg?dt=072720120349,http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_5.jpg?dt=072720120350,http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_6.jpg?dt=072720120350,http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_7.jpg?dt=072720120349,http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_8.jpg?dt=072720120349,http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_9.jpg?dt=072720120350,http://cimages2.carsforsale.com/329374/1D8GU58K07W587914_10.jpg?dt=072720120350"
"1GCEC19TX5Z192871","13573","Chevrolet","Silverado 1500","2005","","Pickup","50000","V8 5.3L","8-Cylinder","Gasoline","Automatic","13500","Unspecified","Gray","Front air conditioning zones: dual, Front air conditioning: climate control, Power steering, Steering wheel: tilt-only, ABS: 4-wheel, Axle ratio: 3.23, Clock, Radio: AM/FM, Tachometer, Daytime running lights, Headlights: Auto on/off, Front wipers: intermittent, Front airbags: dual, split folding, Type: bench","2005 chevy 1500 ext cab this silverado is fully loaded with options and only has 50k miles<br/>So if your tired of looking at high mileage trucks give us a call for more details. 253-838-5534","http://cimages2.carsforsale.com/329374/1GCEC19TX5Z192871_1.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/1GCEC19TX5Z192871_2.jpg?dt=072820120348,http://cimages2.carsforsale.com/329374/1GCEC19TX5Z192871_3.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/1GCEC19TX5Z192871_4.jpg?dt=072820120348,http://cimages2.carsforsale.com/329374/1GCEC19TX5Z192871_5.jpg?dt=072820120347,http://cimages2.carsforsale.com/329374/1GCEC19TX5Z192871_6.jpg?dt=072820120348"
